"X","Y","DateTime","ID"
1125017.22841785,-2059578.94198957,2013-11-01 07:24:00,"MET.K2"
1117557.35780019,-2065904.40410295,2013-11-01 11:24:00,"MET.K2"
1117290.58256759,-2066279.42002844,2013-11-01 16:11:00,"MET.K2"
1117332.1768418,-2066575.52145746,2013-11-01 17:11:00,"MET.K2"
1117087.63434414,-2066702.8616604,2013-11-01 18:10:00,"MET.K2"
1116893.7259054,-2067716.08316525,2013-11-01 19:10:00,"MET.K2"
1117075.65244014,-2068910.26421098,2013-11-01 20:10:00,"MET.K2"
1117086.01867568,-2069296.18010249,2013-11-01 21:10:00,"MET.K2"
1117333.10374052,-2070279.32571091,2013-11-01 22:10:00,"MET.K2"
1117293.07364745,-2070422.60860131,2013-11-01 23:10:00,"MET.K2"
1117003.50208061,-2070414.99282246,2013-11-02 00:10:00,"MET.K2"
1116990.35868442,-2070438.66208177,2013-11-02 01:11:00,"MET.K2"
1116951.5319208,-2070491.15075337,2013-11-02 02:11:00,"MET.K2"
1116732.9689529,-2070636.01322835,2013-11-02 03:10:00,"MET.K2"
1116740.33298453,-2070626.98562352,2013-11-02 04:11:00,"MET.K2"
1116624.49041978,-2070602.80838124,2013-11-02 05:11:00,"MET.K2"
1116522.24118544,-2070378.87524855,2013-11-02 06:10:00,"MET.K2"
1116468.3671125,-2070080.52013828,2013-11-02 07:11:00,"MET.K2"
1117011.02924594,-2069968.48937102,2013-11-02 08:11:00,"MET.K2"
1117509.44987635,-2068831.75431432,2013-11-02 09:10:00,"MET.K2"
1117544.3725466,-2066626.93933825,2013-11-02 10:10:00,"MET.K2"
1115728.74894259,-2070488.29226371,2013-11-02 11:10:00,"MET.K2"
1114669.17566958,-2071714.2445192,2013-11-02 12:12:00,"MET.K2"
1113224.24627956,-2072243.68511776,2013-11-02 15:10:00,"MET.K2"
1111417.70724748,-2072976.49107346,2013-11-02 16:10:00,"MET.K2"
1109731.19990302,-2074373.16066711,2013-11-02 17:10:00,"MET.K2"
1107711.71870852,-2075696.12977518,2013-11-02 18:10:00,"MET.K2"
1107815.02182013,-2076654.00154643,2013-11-02 19:10:00,"MET.K2"
1108521.2145318,-2080318.94967465,2013-11-02 20:11:00,"MET.K2"
1108966.30885657,-2084070.07378399,2013-11-02 21:10:00,"MET.K2"
1109833.15382325,-2086784.0638313,2013-11-02 22:10:00,"MET.K2"
1110828.96584124,-2090887.03630919,2013-11-02 23:10:00,"MET.K2"
1110694.23625028,-2094625.05091815,2013-11-03 00:10:00,"MET.K2"
1110672.9568594,-2094574.30633036,2013-11-03 01:10:00,"MET.K2"
1111876.38194819,-2095492.40196873,2013-11-03 02:10:00,"MET.K2"
1115121.77925004,-2097575.37377481,2013-11-03 03:10:00,"MET.K2"
1118670.57776855,-2099378.17431145,2013-11-03 04:11:00,"MET.K2"
1118941.77430062,-2099394.61553529,2013-11-03 05:10:00,"MET.K2"
1118964.66290112,-2099449.13956698,2013-11-03 06:10:00,"MET.K2"
1119018.36497663,-2099638.17007959,2013-11-03 07:10:00,"MET.K2"
1119025.04576695,-2099649.51580978,2013-11-03 08:10:00,"MET.K2"
1119075.10236792,-2099577.0268666,2013-11-03 09:10:00,"MET.K2"
1118891.18792604,-2099430.00889089,2013-11-03 10:10:00,"MET.K2"
1118918.13256976,-2099521.74614341,2013-11-03 11:10:00,"MET.K2"
1118999.21174379,-2099524.44528929,2013-11-03 12:10:00,"MET.K2"
1118725.55116791,-2099316.97260666,2013-11-03 13:10:00,"MET.K2"
1118946.16215976,-2099368.80766924,2013-11-03 14:10:00,"MET.K2"
1118333.85816056,-2098944.29419548,2013-11-03 15:10:00,"MET.K2"
1118270.2405418,-2098893.97933233,2013-11-03 16:10:00,"MET.K2"
1117915.84420221,-2098991.57808246,2013-11-03 17:10:00,"MET.K2"
1115882.77923765,-2098041.74151854,2013-11-03 18:10:00,"MET.K2"
1113086.14463994,-2096375.60073578,2013-11-03 19:10:00,"MET.K2"
1110758.04538705,-2094347.24659153,2013-11-03 20:12:00,"MET.K2"
1110947.04708901,-2091485.90632228,2013-11-03 21:10:00,"MET.K2"
1111289.93040278,-2086127.22524284,2013-11-03 23:38:00,"MET.K2"
1109723.03030241,-2083659.09646546,2013-11-04 00:36:00,"MET.K2"
1108803.06056403,-2080776.63532912,2013-11-04 01:37:00,"MET.K2"
1107875.50699696,-2077460.36182066,2013-11-04 02:36:00,"MET.K2"
1108347.86876915,-2074814.03809124,2013-11-04 03:36:00,"MET.K2"
1109063.21220169,-2074106.88460784,2013-11-04 06:35:00,"MET.K2"
1108050.72098118,-2074989.7860578,2013-11-04 07:35:00,"MET.K2"
1107704.51046324,-2075645.8535643,2013-11-04 08:36:00,"MET.K2"
1107811.31018449,-2075565.89644877,2013-11-04 09:36:00,"MET.K2"
1111377.9858879,-2071640.63520805,2013-11-04 14:44:00,"MET.K2"
1112620.3187825,-2070709.66096494,2013-11-04 15:44:00,"MET.K2"
1114955.20056284,-2068466.66886725,2013-11-04 16:43:00,"MET.K2"
1117290.56913191,-2066225.66058116,2013-11-04 17:44:00,"MET.K2"
1117296.04754523,-2066220.27817328,2013-11-04 18:43:00,"MET.K2"
1117123.48324344,-2065929.17386747,2013-11-04 19:43:00,"MET.K2"
1115615.43752473,-2063492.50314731,2013-11-04 20:43:00,"MET.K2"
1114962.82559497,-2063284.08506378,2013-11-04 21:43:00,"MET.K2"
1116419.43018072,-2065240.73895658,2013-11-04 23:43:00,"MET.K2"
1117286.49417748,-2066242.21119133,2013-11-05 00:43:00,"MET.K2"
1117030.09895452,-2065757.43846998,2013-11-05 01:44:00,"MET.K2"
1116931.2782921,-2065752.36169614,2013-11-05 02:44:00,"MET.K2"
1117003.35388009,-2065927.10838908,2013-11-05 03:43:00,"MET.K2"
1117147.17082079,-2066178.34583817,2013-11-05 04:43:00,"MET.K2"
1117272.42826329,-2066239.89915393,2013-11-05 07:10:00,"MET.K2"
1117305.11742912,-2066213.15998558,2013-11-05 08:08:00,"MET.K2"
1117295.20144247,-2066246.20356975,2013-11-05 10:34:00,"MET.K2"
1117265.7287495,-2066228.55812165,2013-11-05 11:33:00,"MET.K2"
1117289.7230343,-2066251.58597577,2013-11-05 12:34:00,"MET.K2"
1117276.32296751,-2066228.90386067,2013-11-05 13:33:00,"MET.K2"
1117283.26422034,-2066232.83748492,2013-11-05 14:33:00,"MET.K2"
1117665.44316537,-2066221.2148698,2013-11-05 15:33:00,"MET.K2"
1118487.47463429,-2065894.00670852,2013-11-05 16:33:00,"MET.K2"
1119515.71373784,-2065532.79113892,2013-11-05 17:33:00,"MET.K2"
1120317.3599912,-2065128.9667471,2013-11-05 18:33:00,"MET.K2"
1120665.96916223,-2065118.14995506,2013-11-05 19:34:00,"MET.K2"
1120800.91151153,-2065154.09178639,2013-11-05 20:33:00,"MET.K2"
1120810.7125762,-2065124.75145731,2013-11-05 21:36:00,"MET.K2"
1121152.24384688,-2064844.90239823,2013-11-06 00:20:00,"MET.K2"
1121177.39591582,-2064886.5128874,2013-11-06 01:21:00,"MET.K2"
1121416.95029911,-2064805.39063496,2013-11-06 02:19:00,"MET.K2"
1121561.57319714,-2064761.93882199,2013-11-06 03:18:00,"MET.K2"
1121954.16033192,-2064650.62349581,2013-11-06 07:18:00,"MET.K2"
1121958.704137,-2063974.10886404,2013-11-06 08:19:00,"MET.K2"
1122100.64156255,-2063582.04076607,2013-11-06 09:18:00,"MET.K2"
1122224.25531496,-2063263.52581154,2013-11-06 10:18:00,"MET.K2"
1122258.83916237,-2063071.85846802,2013-11-06 11:20:00,"MET.K2"
1122365.22412081,-2062847.32504011,2013-11-06 12:18:00,"MET.K2"
1122731.95350827,-2062071.46797109,2013-11-06 13:20:00,"MET.K2"
1122790.90642285,-2061999.24965187,2013-11-06 14:18:00,"MET.K2"
1122836.09513301,-2061915.45468115,2013-11-06 15:18:00,"MET.K2"
1122890.35279788,-2061663.25376709,2013-11-06 16:18:00,"MET.K2"
1123514.39761605,-2061183.20782417,2013-11-06 17:18:00,"MET.K2"
1123630.72965865,-2060871.86588173,2013-11-06 18:18:00,"MET.K2"
1123973.40676283,-2060345.49644358,2013-11-06 19:18:00,"MET.K2"
1124068.30734352,-2060148.39313765,2013-11-06 20:18:00,"MET.K2"
1124061.54568029,-2060138.90148661,2013-11-06 21:18:00,"MET.K2"
1124035.41425466,-2060126.91854494,2013-11-06 22:18:00,"MET.K2"
1124003.18453771,-2059547.43349626,2013-11-06 23:18:00,"MET.K2"
1124001.76986729,-2058998.62437392,2013-11-07 00:18:00,"MET.K2"
1123919.83386436,-2058855.03446136,2013-11-07 01:18:00,"MET.K2"
1123914.71669631,-2058849.30455959,2013-11-07 03:18:00,"MET.K2"
1123919.65131429,-2058860.59022766,2013-11-07 04:18:00,"MET.K2"
1123835.95253935,-2058878.23299146,2013-11-07 05:18:00,"MET.K2"
1123705.71822995,-2058966.65013138,2013-11-07 06:17:00,"MET.K2"
1123447.28351407,-2059512.48183943,2013-11-07 07:18:00,"MET.K2"
1122825.42271756,-2060409.74304843,2013-11-07 08:18:00,"MET.K2"
1121993.54561883,-2061296.40859303,2013-11-07 09:18:00,"MET.K2"
1121578.50314808,-2061605.3710754,2013-11-07 10:18:00,"MET.K2"
1117553.24177596,-2067383.55639403,2013-11-07 17:21:00,"MET.K2"
1118422.7971273,-2070246.40726907,2013-11-07 18:20:00,"MET.K2"
1118802.89841562,-2076806.49044195,2013-11-07 20:20:00,"MET.K2"
1118822.80890043,-2080279.34158367,2013-11-07 21:21:00,"MET.K2"
1119475.32882664,-2080417.64887624,2013-11-07 22:20:00,"MET.K2"
1119757.88284187,-2080419.55838733,2013-11-07 23:20:00,"MET.K2"
1119949.05366689,-2080407.3304118,2013-11-08 00:22:00,"MET.K2"
1120353.8973387,-2080450.36377641,2013-11-08 01:20:00,"MET.K2"
1120590.95690052,-2080385.89632343,2013-11-08 02:20:00,"MET.K2"
1120606.53104147,-2080395.68007877,2013-11-08 03:20:00,"MET.K2"
1120593.81222453,-2080406.38296708,2013-11-08 04:20:00,"MET.K2"
1120575.07674268,-2080385.37148217,2013-11-08 05:20:00,"MET.K2"
1119689.811318,-2079913.06438419,2013-11-08 06:21:00,"MET.K2"
1118896.55374309,-2080239.13444646,2013-11-08 07:22:00,"MET.K2"
1118552.01195892,-2080135.09186134,2013-11-08 08:21:00,"MET.K2"
1118111.88960906,-2079929.65860644,2013-11-08 09:20:00,"MET.K2"
1115449.24950646,-2079523.37741037,2013-11-08 17:51:00,"MET.K2"
1116006.78306962,-2080242.36302575,2013-11-08 18:48:00,"MET.K2"
1117540.55131677,-2080759.89477518,2013-11-08 19:50:00,"MET.K2"
1118176.617781,-2081665.09330431,2013-11-08 20:48:00,"MET.K2"
1117949.44852133,-2083574.44035726,2013-11-08 21:49:00,"MET.K2"
1118592.46767872,-2085227.01376339,2013-11-08 22:49:00,"MET.K2"
1119042.52849535,-2087370.09761637,2013-11-08 23:48:00,"MET.K2"
1119573.78817853,-2090040.56836131,2013-11-09 00:48:00,"MET.K2"
1119375.22545248,-2092779.56491513,2013-11-09 01:48:00,"MET.K2"
1119289.65702047,-2095514.89725363,2013-11-09 02:48:00,"MET.K2"
1118986.88808215,-2099364.60171698,2013-11-09 03:48:00,"MET.K2"
1119267.36557414,-2099420.28714288,2013-11-09 04:51:00,"MET.K2"
1119247.91537781,-2099421.49362316,2013-11-09 05:49:00,"MET.K2"
1119200.32455826,-2099419.90872087,2013-11-09 06:48:00,"MET.K2"
1119183.59119462,-2099710.41201004,2013-11-09 07:48:00,"MET.K2"
1119064.80878283,-2099621.17730449,2013-11-09 08:48:00,"MET.K2"
1119044.70577956,-2099588.99230929,2013-11-09 11:49:00,"MET.K2"
1118587.46086819,-2099171.48403221,2013-11-09 16:29:00,"MET.K2"
1117799.47126109,-2098935.80509652,2013-11-09 17:28:00,"MET.K2"
1115620.12386018,-2097873.62547865,2013-11-09 18:28:00,"MET.K2"
1112727.59634767,-2096117.26058498,2013-11-09 19:28:00,"MET.K2"
1110496.94927378,-2094236.74532784,2013-11-09 20:28:00,"MET.K2"
1111007.14321193,-2091752.93873145,2013-11-09 21:29:00,"MET.K2"
1111196.29620924,-2089640.4538526,2013-11-09 22:28:00,"MET.K2"
1111803.17929536,-2087493.42792772,2013-11-09 23:29:00,"MET.K2"
1112220.8200006,-2085141.85815648,2013-11-10 00:29:00,"MET.K2"
1112917.37945934,-2083279.48129515,2013-11-10 01:30:00,"MET.K2"
1113104.82279387,-2083109.51400048,2013-11-10 03:30:00,"MET.K2"
1113693.56143162,-2082062.9162535,2013-11-10 05:29:00,"MET.K2"
1114879.41569655,-2080635.47133189,2013-11-10 06:30:00,"MET.K2"
1118078.54259167,-2080030.52030485,2013-11-10 07:29:00,"MET.K2"
1118726.69081976,-2080140.84631506,2013-11-10 08:28:00,"MET.K2"
1118735.8787237,-2080130.02613285,2013-11-10 09:28:00,"MET.K2"
1118730.40237625,-2080135.40715077,2013-11-10 10:29:00,"MET.K2"
1118725.1700942,-2080133.38057131,2013-11-10 11:29:00,"MET.K2"
1118733.93195337,-2080135.52344298,2013-11-10 12:28:00,"MET.K2"
1118726.2637532,-2080153.8082232,2013-11-10 13:28:00,"MET.K2"
1118730.52442656,-2080131.70279591,2013-11-10 14:28:00,"MET.K2"
1118718.23506873,-2080129.4448177,2013-11-10 15:28:00,"MET.K2"
1118728.57765796,-2080137.20010611,2013-11-10 16:29:00,"MET.K2"
1119135.97197611,-2079674.19347458,2013-11-10 17:28:00,"MET.K2"
1119708.97998098,-2078957.11224587,2013-11-10 18:28:00,"MET.K2"
1119744.27111247,-2077886.75445891,2013-11-10 19:28:00,"MET.K2"
1119770.16253878,-2076940.2940981,2013-11-10 20:28:00,"MET.K2"
1120582.79413389,-2076620.41438298,2013-11-10 21:28:00,"MET.K2"
1120928.17093538,-2076487.20775336,2013-11-10 22:28:00,"MET.K2"
1120941.07520074,-2076470.94873203,2013-11-11 00:29:00,"MET.K2"
1121219.79422918,-2075681.12425163,2013-11-11 02:57:00,"MET.K2"
1121164.93436267,-2075416.06338398,2013-11-11 04:55:00,"MET.K2"
1121187.221601,-2074847.65704675,2013-11-11 05:54:00,"MET.K2"
1120801.51560326,-2072932.87201749,2013-11-11 06:54:00,"MET.K2"
1119711.25023949,-2071480.67369756,2013-11-11 07:55:00,"MET.K2"
1118684.96855197,-2068987.00878377,2013-11-11 08:54:00,"MET.K2"
1117281.37837011,-2066236.48303482,2013-11-11 10:54:00,"MET.K2"
1117531.68463278,-2066257.63009151,2013-11-11 11:56:00,"MET.K2"
1117701.76149365,-2066354.017622,2013-11-11 12:55:00,"MET.K2"
1117604.80495344,-2066237.77261138,2013-11-11 13:55:00,"MET.K2"
1118650.90958606,-2066301.62025941,2013-11-11 14:55:00,"MET.K2"
1120181.73627445,-2066839.30904584,2013-11-11 15:54:00,"MET.K2"
1120429.7355783,-2066930.86708306,2013-11-11 16:55:00,"MET.K2"
1121653.99962277,-2066791.25220429,2013-11-11 17:56:00,"MET.K2"
1123250.65308325,-2067368.46989144,2013-11-11 18:55:00,"MET.K2"
1123816.60867648,-2067895.11772342,2013-11-11 19:55:00,"MET.K2"
1123734.82215831,-2068016.63167508,2013-11-11 20:56:00,"MET.K2"
1123752.93993968,-2068217.45540885,2013-11-11 21:55:00,"MET.K2"
1123849.38819923,-2068615.52984812,2013-11-11 22:55:00,"MET.K2"
1123843.05160678,-2068646.83843805,2013-11-11 23:56:00,"MET.K2"
1123936.84336468,-2068857.57743509,2013-11-12 00:54:00,"MET.K2"
1124098.09375066,-2069059.42386255,2013-11-12 01:55:00,"MET.K2"
1124140.58130744,-2069110.88462161,2013-11-12 02:55:00,"MET.K2"
1124226.06550835,-2069091.46212271,2013-11-12 03:54:00,"MET.K2"
1124650.44989884,-2068979.42265599,2013-11-12 04:55:00,"MET.K2"
1125052.58903742,-2069005.7026819,2013-11-12 05:55:00,"MET.K2"
1125335.2410248,-2069170.79367495,2013-11-12 06:55:00,"MET.K2"
1126121.23208018,-2069081.88450587,2013-11-12 07:54:00,"MET.K2"
1126346.63922547,-2068840.91858818,2013-11-12 08:56:00,"MET.K2"
1126389.95205921,-2068760.77677441,2013-11-12 09:56:00,"MET.K2"
1126458.20072792,-2068781.58050962,2013-11-12 10:55:00,"MET.K2"
1126511.17212149,-2068783.33718233,2013-11-12 11:55:00,"MET.K2"
1126515.01134263,-2068774.19471952,2013-11-12 12:55:00,"MET.K2"
1126525.78989397,-2068768.99008788,2013-11-12 13:55:00,"MET.K2"
1126663.99323368,-2068599.2942872,2013-11-12 14:55:00,"MET.K2"
1126675.38624187,-2068575.56934319,2013-11-12 15:54:00,"MET.K2"
1126624.70189256,-2068451.52198585,2013-11-12 16:55:00,"MET.K2"
1126749.19693804,-2068108.94688525,2013-11-12 17:54:00,"MET.K2"
1126627.81721691,-2067984.40882235,2013-11-12 18:55:00,"MET.K2"
1126556.55499343,-2067841.14057565,2013-11-12 19:55:00,"MET.K2"
1126418.72738276,-2067732.74587503,2013-11-12 20:54:00,"MET.K2"
1126390.85702639,-2067666.93174799,2013-11-12 21:56:00,"MET.K2"
1126338.14150117,-2067604.00215371,2013-11-12 22:55:00,"MET.K2"
1126322.84936692,-2067638.72225391,2013-11-12 23:55:00,"MET.K2"
1126255.19652094,-2067653.16691527,2013-11-13 00:55:00,"MET.K2"
1126256.77755107,-2067658.78135755,2013-11-13 01:55:00,"MET.K2"
1126143.52099424,-2067662.44468045,2013-11-13 02:55:00,"MET.K2"
1126080.91954634,-2067684.47364495,2013-11-13 03:54:00,"MET.K2"
1126066.36405992,-2067696.97000678,2013-11-13 04:55:00,"MET.K2"
1125901.56897953,-2067548.75295987,2013-11-13 05:54:00,"MET.K2"
1125828.08850203,-2066938.2070481,2013-11-13 06:55:00,"MET.K2"
1125339.94496702,-2066784.86164627,2013-11-13 07:54:00,"MET.K2"
1124414.02329953,-2067201.07059737,2013-11-13 08:54:00,"MET.K2"
1123049.67087536,-2067245.04810412,2013-11-13 09:55:00,"MET.K2"
1122966.80134968,-2067238.60980642,2013-11-13 10:55:00,"MET.K2"
1122453.8199758,-2067195.75811845,2013-11-13 11:55:00,"MET.K2"
1122238.69957331,-2067286.93383309,2013-11-13 12:55:00,"MET.K2"
1121668.36769093,-2067483.21973343,2013-11-13 13:56:00,"MET.K2"
1121633.72147442,-2067622.97511091,2013-11-13 14:55:00,"MET.K2"
1121588.66650933,-2067595.53845699,2013-11-13 15:55:00,"MET.K2"
1119839.87047943,-2066968.98995483,2013-11-13 16:55:00,"MET.K2"
1117323.17202613,-2066093.25576991,2013-11-13 17:55:00,"MET.K2"
1117025.72606297,-2065349.47639657,2013-11-13 18:55:00,"MET.K2"
1117026.57287711,-2065106.66676606,2013-11-13 19:55:00,"MET.K2"
1117460.30516303,-2064707.429394,2013-11-13 20:55:00,"MET.K2"
1117588.75653145,-2064833.9665133,2013-11-13 21:55:00,"MET.K2"
1118100.64776723,-2065019.36739833,2013-11-13 22:55:00,"MET.K2"
1116983.76999027,-2065335.13307865,2013-11-13 23:55:00,"MET.K2"
1118427.82379458,-2065068.98415177,2013-11-14 00:54:00,"MET.K2"
1118857.69545973,-2064031.94343239,2013-11-14 01:55:00,"MET.K2"
1119367.99970024,-2063726.0676496,2013-11-14 02:56:00,"MET.K2"
1119923.16534539,-2063184.38129949,2013-11-14 03:54:00,"MET.K2"
1119901.41916843,-2063146.59285276,2013-11-14 04:55:00,"MET.K2"
1120174.41559889,-2063070.25263377,2013-11-14 05:56:00,"MET.K2"
1120365.75850658,-2063057.97833726,2013-11-14 06:56:00,"MET.K2"
1120691.83035411,-2061846.98445848,2013-11-14 07:55:00,"MET.K2"
1121086.67491846,-2060588.18165517,2013-11-14 08:55:00,"MET.K2"
1121318.72253514,-2060953.57248324,2013-11-14 09:54:00,"MET.K2"
1121292.48534615,-2061538.52848852,2013-11-14 11:55:00,"MET.K2"
1121173.35799039,-2062044.43197885,2013-11-14 12:56:00,"MET.K2"
1120939.14133583,-2062663.35511411,2013-11-14 13:55:00,"MET.K2"
1120957.38667111,-2062969.8363964,2013-11-14 14:56:00,"MET.K2"
1120844.79928142,-2063114.45455478,2013-11-14 15:55:00,"MET.K2"
1119697.57927636,-2064567.35268671,2013-11-14 16:55:00,"MET.K2"
1117234.64381051,-2066097.78214325,2013-11-14 17:55:00,"MET.K2"
1117175.47495465,-2064334.81137058,2013-11-14 18:57:00,"MET.K2"
1117179.0524878,-2061728.59564104,2013-11-14 19:57:00,"MET.K2"
1117817.59880683,-2060199.67116007,2013-11-14 20:55:00,"MET.K2"
1119214.48157702,-2058193.07891457,2013-11-14 21:55:00,"MET.K2"
1120897.62300101,-2056364.54203877,2013-11-14 22:55:00,"MET.K2"
1121978.80071159,-2053750.7295652,2013-11-14 23:55:00,"MET.K2"
1123221.89293517,-2053980.47730418,2013-11-15 00:54:00,"MET.K2"
1126096.99526499,-2054339.93849541,2013-11-15 01:56:00,"MET.K2"
1126707.80392484,-2053410.7947572,2013-11-15 02:55:00,"MET.K2"
1126754.90888055,-2053323.35322997,2013-11-15 04:55:00,"MET.K2"
1126836.74772611,-2053255.59523312,2013-11-15 05:55:00,"MET.K2"
1125587.45696654,-2053804.07621259,2013-11-15 06:55:00,"MET.K2"
1125612.39911869,-2054336.98244089,2013-11-15 07:55:00,"MET.K2"
1125718.8524668,-2054542.56441307,2013-11-15 08:55:00,"MET.K2"
1124743.3406135,-2054514.22429569,2013-11-15 09:55:00,"MET.K2"
1122440.72922873,-2053526.67799102,2013-11-15 10:55:00,"MET.K2"
1120907.0821883,-2053256.00295226,2013-11-15 11:55:00,"MET.K2"
1120673.02555038,-2054195.66654162,2013-11-15 12:55:00,"MET.K2"
1120510.96198199,-2054826.23699097,2013-11-15 13:54:00,"MET.K2"
1120290.56024269,-2054913.59439905,2013-11-15 15:55:00,"MET.K2"
1120577.31672377,-2056424.52883949,2013-11-15 16:55:00,"MET.K2"
1120505.17759572,-2058687.53058926,2013-11-15 17:55:00,"MET.K2"
1120043.38199172,-2061130.58811957,2013-11-15 18:55:00,"MET.K2"
1119200.1087112,-2063724.28517589,2013-11-15 19:55:00,"MET.K2"
1117020.609865,-2065343.74840674,2013-11-15 20:55:00,"MET.K2"
1117718.71702996,-2067674.43985943,2013-11-15 21:56:00,"MET.K2"
1118391.335581,-2070343.62643023,2013-11-15 22:55:00,"MET.K2"
1118982.33269907,-2073444.01807794,2013-11-15 23:55:00,"MET.K2"
1119205.85944523,-2075727.84898142,2013-11-16 00:55:00,"MET.K2"
1118819.16609822,-2079532.13303292,2013-11-16 01:55:00,"MET.K2"
1119163.44686738,-2080448.14652192,2013-11-16 02:55:00,"MET.K2"
1119526.29923093,-2080532.41537705,2013-11-16 03:55:00,"MET.K2"
1119955.01480217,-2081136.09328991,2013-11-16 04:55:00,"MET.K2"
1119749.40399396,-2081318.39610975,2013-11-16 05:55:00,"MET.K2"
1119480.5539855,-2080473.43651946,2013-11-16 06:56:00,"MET.K2"
1118571.62927702,-2079807.61333444,2013-11-16 07:55:00,"MET.K2"
1117383.48953055,-2078552.44571798,2013-11-16 08:54:00,"MET.K2"
1116062.46709746,-2077843.60917525,2013-11-16 09:55:00,"MET.K2"
1115520.2045178,-2077410.61769831,2013-11-16 10:56:00,"MET.K2"
1112316.69750443,-2077222.62274791,2013-11-16 13:55:00,"MET.K2"
1109448.87610187,-2076436.25139833,2013-11-16 14:55:00,"MET.K2"
1107636.73486318,-2075447.19936894,2013-11-16 15:55:00,"MET.K2"
1107682.21519672,-2075077.97499735,2013-11-16 16:55:00,"MET.K2"
1107981.03847983,-2075834.57144038,2013-11-16 17:55:00,"MET.K2"
1108951.8663773,-2077002.15816523,2013-11-16 18:55:00,"MET.K2"
1109804.64432774,-2077993.62420876,2013-11-16 19:55:00,"MET.K2"
1111059.53468052,-2079000.08657932,2013-11-16 20:55:00,"MET.K2"
1112619.37376474,-2079912.81713781,2013-11-16 21:55:00,"MET.K2"
1114402.15838125,-2080701.40775496,2013-11-16 22:55:00,"MET.K2"
1117331.34112594,-2080031.89613338,2013-11-16 23:55:00,"MET.K2"
1119076.11627087,-2080632.50329754,2013-11-17 00:55:00,"MET.K2"
1119968.17388209,-2081379.38315019,2013-11-17 01:54:00,"MET.K2"
1120067.46675173,-2081367.83297514,2013-11-17 02:55:00,"MET.K2"
1120269.45018873,-2081402.31555692,2013-11-17 03:55:00,"MET.K2"
1120278.27162463,-2081402.60711519,2013-11-17 04:55:00,"MET.K2"
1120263.54646716,-2081099.9394612,2013-11-17 05:55:00,"MET.K2"
1119743.50130011,-2080159.54401018,2013-11-17 06:55:00,"MET.K2"
1120017.06046404,-2079738.47981325,2013-11-17 07:55:00,"MET.K2"
1120345.70783236,-2078023.38268371,2013-11-17 08:55:00,"MET.K2"
1120170.40061386,-2075678.03618482,2013-11-17 09:55:00,"MET.K2"
1118969.11871302,-2073146.97587295,2013-11-17 10:55:00,"MET.K2"
1118835.95658585,-2070311.85491599,2013-11-17 11:55:00,"MET.K2"
1117328.87104129,-2066243.59423893,2013-11-17 12:55:00,"MET.K2"
1117284.54682179,-2066247.70883749,2013-11-17 13:55:00,"MET.K2"
1119253.62550753,-2067166.67492123,2013-11-17 14:54:00,"MET.K2"
1121501.17326505,-2067676.08558854,2013-11-17 15:55:00,"MET.K2"
1122520.79185411,-2068328.84387148,2013-11-17 16:55:00,"MET.K2"
1123493.77123223,-2069000.53295406,2013-11-17 17:55:00,"MET.K2"
1124929.28125595,-2069366.85796269,2013-11-17 18:56:00,"MET.K2"
1125409.56602871,-2069488.43505189,2013-11-17 19:55:00,"MET.K2"
1125710.22573392,-2069429.79611125,2013-11-17 20:55:00,"MET.K2"
1125993.8797181,-2069457.73711506,2013-11-17 21:55:00,"MET.K2"
1126200.96614278,-2069609.21670786,2013-11-17 22:55:00,"MET.K2"
1126440.39622506,-2069904.53279916,2013-11-18 03:12:00,"MET.K2"
1126470.28830055,-2069909.23232736,2013-11-18 04:11:00,"MET.K2"
1126414.12481638,-2070003.77885565,2013-11-18 05:10:00,"MET.K2"
1126518.83611394,-2070416.99500648,2013-11-18 06:11:00,"MET.K2"
1126864.19185692,-2071034.73521209,2013-11-18 07:11:00,"MET.K2"
1127117.69702755,-2072181.55157341,2013-11-18 08:11:00,"MET.K2"
1127288.60772943,-2072569.17321514,2013-11-18 09:11:00,"MET.K2"
1127544.22972104,-2072853.9364323,2013-11-18 10:11:00,"MET.K2"
1127802.5274527,-2072845.84981849,2013-11-18 11:12:00,"MET.K2"
1127820.67489605,-2072831.62186791,2013-11-18 12:11:00,"MET.K2"
1128249.95751492,-2072996.10506475,2013-11-18 15:41:00,"MET.K2"
1128281.63499936,-2073212.23609066,2013-11-18 16:41:00,"MET.K2"
1127900.91736902,-2073499.91161542,2013-11-18 17:41:00,"MET.K2"
1127276.24384531,-2074055.72530451,2013-11-18 18:41:00,"MET.K2"
1126828.33215466,-2074558.09930655,2013-11-18 19:40:00,"MET.K2"
1126380.17802814,-2074962.2032453,2013-11-18 20:42:00,"MET.K2"
1125932.35092929,-2075516.50026652,2013-11-18 21:40:00,"MET.K2"
1125482.08171043,-2075825.9880379,2013-11-18 22:40:00,"MET.K2"
1125183.34822178,-2076042.2519953,2013-11-18 23:41:00,"MET.K2"
1125199.11015344,-2076046.48324612,2013-11-19 00:43:00,"MET.K2"
1125188.82777147,-2076036.87199103,2013-11-19 01:41:00,"MET.K2"
1125145.79119841,-2076055.83612698,2013-11-19 02:41:00,"MET.K2"
1125084.92096759,-2076079.77112434,2013-11-19 03:40:00,"MET.K2"
1125040.48836441,-2076087.56503193,2013-11-19 04:41:00,"MET.K2"
1124900.74666795,-2076092.19406316,2013-11-19 05:41:00,"MET.K2"
