"X","Y","DateTime","ID"
1101668.78617432,-2108340.96440087,2013-07-09 20:32:00,"MET.K1"
1100649.1124945,-2107913.08061132,2013-07-10 00:32:00,"MET.K1"
1099827.21994251,-2107877.53239938,2013-07-10 04:32:00,"MET.K1"
1099460.30156353,-2107872.31772555,2013-07-10 08:32:00,"MET.K1"
1099166.99588964,-2107292.37924191,2013-07-10 12:32:00,"MET.K1"
1100138.77271955,-2106914.63980713,2013-07-10 16:32:00,"MET.K1"
1102262.91810653,-2105783.72039182,2013-07-10 20:32:00,"MET.K1"
1099744.59445639,-2105365.11284821,2013-07-11 00:32:00,"MET.K1"
1098361.84148216,-2105428.27890889,2013-07-11 04:32:00,"MET.K1"
1097638.37023701,-2105389.36761234,2013-07-11 08:32:00,"MET.K1"
1097277.99104458,-2104851.80528647,2013-07-11 12:32:00,"MET.K1"
1096569.47825451,-2104512.094209,2013-07-11 20:32:00,"MET.K1"
1096122.64361925,-2105148.19130032,2013-07-12 00:32:00,"MET.K1"
1096147.02583797,-2105376.91774664,2013-07-12 04:32:00,"MET.K1"
1096463.82987522,-2105559.45856071,2013-07-12 08:32:00,"MET.K1"
1097448.50035044,-2105076.351208,2013-07-12 12:32:00,"MET.K1"
1098941.96207037,-2105352.50104415,2013-07-12 16:32:00,"MET.K1"
1101573.90961935,-2105985.96617725,2013-07-12 20:32:00,"MET.K1"
1100143.55056197,-2106473.33503579,2013-07-13 00:32:00,"MET.K1"
1099865.48302957,-2106631.12547433,2013-07-13 04:32:00,"MET.K1"
1099682.17863906,-2107064.42208984,2013-07-13 08:32:00,"MET.K1"
1099917.3378245,-2107153.21399877,2013-07-13 12:32:00,"MET.K1"
1100547.5923642,-2107129.16413117,2013-07-13 16:32:00,"MET.K1"
1100365.09627792,-2108417.60828438,2013-07-13 20:33:00,"MET.K1"
1098312.2500446,-2108371.13656327,2013-07-14 00:33:00,"MET.K1"
1097505.81647209,-2108120.46780171,2013-07-14 04:32:00,"MET.K1"
1097357.00756897,-2107650.87325495,2013-07-14 08:32:00,"MET.K1"
1096786.39999173,-2108024.98013314,2013-07-14 12:32:00,"MET.K1"
1096635.38204726,-2108706.17049799,2013-07-14 16:32:00,"MET.K1"
1096158.22200289,-2109300.12140995,2013-07-14 20:32:00,"MET.K1"
1096036.20555106,-2109246.15267984,2013-07-15 00:32:00,"MET.K1"
1095844.68135874,-2109773.70110608,2013-07-15 04:32:00,"MET.K1"
1095987.18083868,-2109782.74106455,2013-07-15 08:32:00,"MET.K1"
1096317.75562519,-2110191.46760542,2013-07-15 12:32:00,"MET.K1"
1096514.10472059,-2110826.04172436,2013-07-15 16:32:00,"MET.K1"
1098676.94702393,-2109915.2210078,2013-07-15 20:32:00,"MET.K1"
1101408.4530474,-2108571.58549513,2013-07-16 00:32:00,"MET.K1"
1100788.06758512,-2109237.53890726,2013-07-16 04:32:00,"MET.K1"
1098811.34187423,-2109358.02830666,2013-07-16 08:32:00,"MET.K1"
1098419.16193593,-2109088.47236488,2013-07-16 12:32:00,"MET.K1"
1098667.50744404,-2108736.23115194,2013-07-16 16:32:00,"MET.K1"
1099568.6175906,-2108447.38408649,2013-07-16 20:32:00,"MET.K1"
1101748.38980272,-2108658.25472671,2013-07-17 00:33:00,"MET.K1"
1100988.32701031,-2109455.32605038,2013-07-17 04:32:00,"MET.K1"
1099720.97453808,-2110599.56601734,2013-07-17 08:32:00,"MET.K1"
1098915.38776151,-2111207.271306,2013-07-17 12:32:00,"MET.K1"
1098774.66705595,-2111633.04390951,2013-07-17 16:31:00,"MET.K1"
1097896.57801742,-2112391.87032411,2013-07-18 00:30:00,"MET.K1"
1098255.97628531,-2112789.36140488,2013-07-18 08:29:00,"MET.K1"
1099432.95529154,-2114030.70592343,2013-07-18 12:29:00,"MET.K1"
1100374.96452324,-2114948.71330986,2013-07-18 16:28:00,"MET.K1"
1101150.36408043,-2116400.6954174,2013-07-18 20:28:00,"MET.K1"
1098935.68218959,-2116121.76168106,2013-07-19 00:28:00,"MET.K1"
1097921.92423858,-2115949.85319705,2013-07-19 04:29:00,"MET.K1"
1097253.28809655,-2116189.4858273,2013-07-19 08:29:00,"MET.K1"
1096582.51799138,-2116495.78447251,2013-07-19 12:28:00,"MET.K1"
1097223.08257438,-2116925.73116328,2013-07-19 16:27:00,"MET.K1"
1097656.54259052,-2116959.80210726,2013-07-19 20:27:00,"MET.K1"
1099729.13890444,-2116857.01591399,2013-07-20 00:27:00,"MET.K1"
1101359.75606733,-2117274.90860793,2013-07-20 04:27:00,"MET.K1"
1100684.08425853,-2117501.95627048,2013-07-20 08:27:00,"MET.K1"
1101535.24832238,-2115623.71224261,2013-07-20 12:27:00,"MET.K1"
1100887.55520889,-2114081.35391739,2013-07-20 16:27:00,"MET.K1"
1100315.24674904,-2113208.70656319,2013-07-20 20:27:00,"MET.K1"
1099953.21319266,-2112991.21748354,2013-07-21 00:28:00,"MET.K1"
1099105.91938513,-2112670.13976177,2013-07-21 08:27:00,"MET.K1"
1099032.12798316,-2112108.42071452,2013-07-21 12:27:00,"MET.K1"
1099269.25690033,-2111384.42928263,2013-07-21 16:27:00,"MET.K1"
1099852.13127095,-2110469.27106193,2013-07-21 20:27:00,"MET.K1"
1099526.8706683,-2108658.41980391,2013-07-22 00:28:00,"MET.K1"
1098225.4880796,-2108829.7936853,2013-07-22 04:27:00,"MET.K1"
1097665.7370383,-2108900.65827131,2013-07-22 08:27:00,"MET.K1"
1097425.96577209,-2108726.12229856,2013-07-22 12:29:00,"MET.K1"
1097313.51793616,-2108441.17075405,2013-07-22 16:27:00,"MET.K1"
1096850.00050562,-2108184.92522051,2013-07-22 20:27:00,"MET.K1"
1096453.00400161,-2108555.73991737,2013-07-23 00:29:00,"MET.K1"
1096525.0748432,-2108682.59899931,2013-07-23 06:10:00,"MET.K1"
1097046.04209519,-2108600.44084277,2013-07-23 10:09:00,"MET.K1"
1098483.37738478,-2108476.74682923,2013-07-23 14:09:00,"MET.K1"
1100613.26343315,-2108039.79729821,2013-07-23 18:08:00,"MET.K1"
1100689.70043161,-2108846.25523067,2013-07-23 22:08:00,"MET.K1"
1099202.82513172,-2109191.67878145,2013-07-24 02:08:00,"MET.K1"
1098266.6479184,-2109192.51112226,2013-07-24 10:09:00,"MET.K1"
1098448.33921129,-2109723.23482448,2013-07-24 14:09:00,"MET.K1"
1099257.81841243,-2109485.91027754,2013-07-24 18:08:00,"MET.K1"
1100387.43289938,-2109033.26720164,2013-07-24 22:08:00,"MET.K1"
